event_id,t_start,t_end,duration,n_cells,n_center,event_type,avg_score,is_spatial
520,30,30,1,2,543,spatial_sustained,0.5488,True
521,30,30,1,1,552,spatial_sustained,0.8,False
522,30,30,1,9,609,spatial_sustained,0.8402,True
523,30,30,1,1,618,spatial_sustained,0.8501,False
524,30,30,1,1,767,spatial_sustained,0.7896,False
525,30,30,1,8,803,spatial_sustained,0.8416,True
526,30,30,1,10,826,spatial_sustained,0.8154,True
527,30,30,1,1,813,spatial_sustained,0.5479,False
528,30,30,1,1,843,spatial_sustained,0.7352,False
529,30,30,1,1,895,spatial_sustained,0.5835,False
530,30,30,1,1,903,spatial_sustained,0.7261,False
531,30,30,1,1,907,spatial_sustained,0.5635,False
532,30,30,1,2,944,spatial_sustained,0.6816,True
533,30,30,1,1,917,spatial_sustained,0.7496,False
534,30,30,1,3,930,spatial_sustained,0.5511,True
535,30,30,1,1,932,spatial_sustained,0.77,False
536,30,30,1,1,937,spatial_sustained,0.6549,False
537,30,30,1,1,946,spatial_sustained,0.633,False
538,30,30,1,1,958,spatial_sustained,0.5753,False
539,30,30,1,1,997,spatial_sustained,0.9,False
540,30,30,1,1,1011,spatial_sustained,0.9,False
541,31,31,1,1,17,spatial_sustained,0.8,False
542,31,31,1,2,97,spatial_sustained,0.6613,True
543,31,31,1,3,144,spatial_sustained,0.6009,True
544,31,31,1,1,165,spatial_sustained,0.534,False
545,31,31,1,4,349,spatial_sustained,0.5877,True
546,31,31,1,1,352,spatial_sustained,0.509,False
547,31,31,1,2,445,spatial_sustained,0.6237,True
548,31,31,1,1,512,spatial_sustained,0.8309,False
549,31,31,1,11,610,spatial_sustained,0.8332,True
550,31,31,1,1,618,spatial_sustained,0.8985,False
551,31,31,1,2,765,spatial_sustained,0.5611,True
552,31,31,1,8,803,spatial_sustained,0.8974,True
553,31,31,1,9,825,spatial_sustained,0.8798,True
554,31,31,1,1,841,spatial_sustained,0.5704,False
555,31,31,1,1,843,spatial_sustained,0.7131,False
556,31,31,1,1,894,spatial_sustained,0.5956,False
557,31,31,1,4,943,spatial_sustained,0.588,True
558,31,31,1,1,933,spatial_sustained,0.5432,False
559,31,31,1,1,990,spatial_sustained,0.8,False
560,31,31,1,1,997,spatial_sustained,0.8908,False
561,31,31,1,1,1000,spatial_sustained,0.673,False
562,31,31,1,1,1003,spatial_sustained,0.5075,False
563,31,31,1,1,1011,spatial_sustained,0.8969,False
564,31,31,1,1,1016,spatial_sustained,0.6046,False
565,32,32,1,1,4,spatial_sustained,0.84,False
566,32,32,1,1,13,spatial_sustained,0.5007,False
567,32,32,1,1,16,spatial_sustained,0.5667,False
568,32,32,1,1,65,spatial_sustained,0.5114,False
569,32,32,1,1,84,spatial_sustained,0.5765,False
570,32,32,1,1,86,spatial_sustained,0.7283,False
571,32,32,1,1,176,spatial_sustained,0.5981,False
572,32,32,1,1,512,spatial_sustained,0.8822,False
573,32,32,1,1,552,spatial_sustained,0.5119,False
574,32,32,1,10,610,spatial_sustained,0.8755,True
575,32,32,1,1,618,spatial_sustained,0.8941,False
576,32,32,1,9,825,spatial_sustained,0.8928,True
577,32,32,1,1,843,spatial_sustained,0.6087,False
578,32,32,1,1,944,spatial_sustained,0.5555,False
579,32,32,1,1,960,spatial_sustained,0.6766,False
580,32,32,1,1,985,spatial_sustained,0.5129,False
581,32,32,1,1,997,spatial_sustained,0.8663,False
582,32,32,1,2,1003,spatial_sustained,0.6394,True
583,32,32,1,1,1010,spatial_sustained,0.5248,False
584,33,33,1,2,37,spatial_sustained,0.777,True
585,33,33,1,1,79,spatial_sustained,0.5025,False
586,33,33,1,1,86,spatial_sustained,0.6286,False
587,33,33,1,2,136,spatial_sustained,0.6268,True
588,33,33,1,1,134,spatial_sustained,0.5837,False
589,33,33,1,1,160,spatial_sustained,0.519,False
590,33,33,1,2,177,spatial_sustained,0.6381,True
591,33,33,1,1,196,spatial_sustained,0.6672,False
592,33,33,1,1,288,spatial_sustained,0.5674,False
593,33,33,1,1,512,spatial_sustained,0.8927,False
594,33,33,1,9,609,spatial_sustained,0.9,True
595,33,33,1,1,618,spatial_sustained,0.8874,False
596,33,33,1,9,825,spatial_sustained,0.9,True
597,33,33,1,1,816,spatial_sustained,0.5152,False
598,33,33,1,1,828,spatial_sustained,0.6255,False
599,33,33,1,1,843,spatial_sustained,0.6276,False
600,33,33,1,1,873,spatial_sustained,0.8867,False
601,33,33,1,1,959,spatial_sustained,0.6847,False
602,33,33,1,1,989,spatial_sustained,0.8403,False
603,33,33,1,1,997,spatial_sustained,0.8552,False
604,33,33,1,1,1014,spatial_sustained,0.6956,False
605,33,33,1,1,1017,spatial_sustained,0.627,False
606,34,34,1,1,12,spatial_sustained,0.5452,False
607,34,34,1,1,17,spatial_sustained,0.8,False
608,34,34,1,8,163,spatial_sustained,0.6514,True
609,34,34,1,1,112,spatial_sustained,0.5259,False
610,34,34,1,2,177,spatial_sustained,0.6782,True
611,34,34,1,3,320,spatial_sustained,0.6242,True
612,34,34,1,1,318,spatial_sustained,0.6925,False
613,34,34,1,1,512,spatial_sustained,0.8918,False
614,34,34,1,1,618,spatial_sustained,0.8829,False
615,34,34,1,11,826,spatial_sustained,0.8452,True
616,34,34,1,1,862,spatial_sustained,0.5808,False
617,34,34,1,2,904,spatial_sustained,0.85,True
618,34,34,1,1,907,spatial_sustained,0.5155,False
619,34,34,1,1,989,spatial_sustained,0.8864,False
620,34,34,1,1,997,spatial_sustained,0.8581,False
621,34,34,1,1,999,spatial_sustained,0.5629,False
622,34,34,1,1,1008,spatial_sustained,0.5375,False
623,35,35,1,2,112,spatial_sustained,0.6592,True
624,35,35,1,3,133,spatial_sustained,0.637,True
625,35,35,1,1,176,spatial_sustained,0.6289,False
626,35,35,1,4,226,spatial_sustained,0.7235,True
627,35,35,1,1,312,spatial_sustained,0.5871,False
628,35,35,1,1,486,spatial_sustained,0.8904,False
629,35,35,1,1,512,spatial_sustained,0.9,False
630,35,35,1,9,621,spatial_sustained,0.8408,True
631,35,35,1,1,642,spatial_sustained,0.8828,False
632,35,35,1,1,670,spatial_sustained,0.5418,False
633,35,35,1,9,825,spatial_sustained,0.9,True
634,35,35,1,1,807,spatial_sustained,0.5237,False
635,35,35,1,2,864,spatial_sustained,0.632,True
636,35,35,1,1,871,spatial_sustained,0.5002,False
637,35,35,1,2,905,spatial_sustained,0.7633,True
638,35,35,1,1,880,spatial_sustained,0.5045,False
639,35,35,1,1,892,spatial_sustained,0.6672,False
640,35,35,1,1,955,spatial_sustained,0.6426,False
641,35,35,1,1,989,spatial_sustained,0.8927,False
642,35,35,1,2,1023,spatial_sustained,0.67,True
643,35,35,1,1,997,spatial_sustained,0.8637,False
644,35,35,1,1,1000,spatial_sustained,0.8,False
645,35,35,1,1,1010,spatial_sustained,0.5392,False
646,36,36,1,1,68,spatial_sustained,0.5031,False
647,36,36,1,9,201,spatial_sustained,0.8387,True
648,36,36,1,1,486,spatial_sustained,0.9,False
649,36,36,1,9,621,spatial_sustained,0.8811,True
650,36,36,1,1,642,spatial_sustained,0.9,False
651,36,36,1,9,784,spatial_sustained,0.8843,True
652,36,36,1,1,837,spatial_sustained,0.5143,False
653,36,36,1,1,858,spatial_sustained,0.7341,False
654,36,36,1,1,873,spatial_sustained,0.9,False
655,36,36,1,1,895,spatial_sustained,0.8,False
656,36,36,1,1,936,spatial_sustained,0.6008,False
657,36,36,1,1,955,spatial_sustained,0.6742,False
658,36,36,1,1,989,spatial_sustained,0.8924,False
659,36,36,1,1,997,spatial_sustained,0.8681,False
660,37,37,1,1,24,spatial_sustained,0.6195,False
661,37,37,1,1,32,spatial_sustained,0.5227,False
662,37,37,1,1,119,spatial_sustained,0.5215,False
663,37,37,1,1,161,spatial_sustained,0.648,False
664,37,37,1,2,166,spatial_sustained,0.5552,True
665,37,37,1,9,201,spatial_sustained,0.8777,True
666,37,37,1,1,227,spatial_sustained,0.5486,False
667,37,37,1,1,246,spatial_sustained,0.5095,False
668,37,37,1,1,312,spatial_sustained,0.5814,False
669,37,37,1,1,335,spatial_sustained,0.8535,False
670,37,37,1,1,425,spatial_sustained,0.5123,False
671,37,37,1,1,486,spatial_sustained,0.9,False
672,37,37,1,1,606,spatial_sustained,0.5161,False
673,37,37,1,1,642,spatial_sustained,0.9,False
674,37,37,1,9,784,spatial_sustained,0.9,True
675,37,37,1,1,873,spatial_sustained,0.9,False
676,37,37,1,9,912,spatial_sustained,0.8389,True
677,37,37,1,1,989,spatial_sustained,0.894,False
678,38,38,1,2,81,spatial_sustained,0.5321,True
679,38,38,1,1,85,spatial_sustained,0.5034,False
680,38,38,1,1,163,spatial_sustained,0.5738,False
681,38,38,1,9,201,spatial_sustained,0.8776,True
682,38,38,1,1,176,spatial_sustained,0.5309,False
683,38,38,1,1,225,spatial_sustained,0.5113,False
684,38,38,1,1,312,spatial_sustained,0.5384,False
685,38,38,1,1,335,spatial_sustained,0.9,False
686,38,38,1,1,486,spatial_sustained,0.9,False
687,38,38,1,1,511,spatial_sustained,0.5746,False
688,38,38,1,9,606,spatial_sustained,0.8374,True
689,38,38,1,9,647,spatial_sustained,0.8418,True
690,38,38,1,1,642,spatial_sustained,0.9,False
691,38,38,1,12,784,spatial_sustained,0.8987,True
692,38,38,1,1,767,spatial_sustained,0.6121,False
693,38,38,1,1,807,spatial_sustained,0.5156,False
694,38,38,1,2,901,spatial_sustained,0.6273,True
695,38,38,1,1,873,spatial_sustained,0.9,False
696,38,38,1,9,912,spatial_sustained,0.8761,True
697,38,38,1,1,925,spatial_sustained,0.7,False
698,38,38,1,1,959,spatial_sustained,0.6394,False
699,38,38,1,3,988,spatial_sustained,0.6678,True
700,38,38,1,1,1023,spatial_sustained,0.5893,False
701,39,39,1,1,79,spatial_sustained,0.7362,False
702,39,39,1,10,175,spatial_sustained,0.8109,True
703,39,39,1,1,201,spatial_sustained,0.8746,False
704,39,39,1,9,347,spatial_sustained,0.8424,True
705,39,39,1,1,321,spatial_sustained,0.8,False
706,39,39,1,1,335,spatial_sustained,0.9,False
707,39,39,1,9,597,spatial_sustained,0.8381,True
708,39,39,1,9,606,spatial_sustained,0.8737,True
709,39,39,1,9,647,spatial_sustained,0.8843,True
710,39,39,1,1,642,spatial_sustained,0.9,False
711,39,39,1,8,777,spatial_sustained,0.8086,True
712,39,39,1,12,784,spatial_sustained,0.9,True
713,39,39,1,1,765,spatial_sustained,0.6108,False
714,39,39,1,1,873,spatial_sustained,0.9,False
715,39,39,1,9,912,spatial_sustained,0.8752,True
716,39,39,1,2,921,spatial_sustained,0.5328,True
717,39,39,1,1,989,spatial_sustained,0.8927,False
718,39,39,1,1,999,spatial_sustained,0.5018,False
719,40,40,1,3,17,spatial_sustained,0.6659,True
720,40,40,1,1,24,spatial_sustained,0.549,False
721,40,40,1,11,173,spatial_sustained,0.8357,True
722,40,40,1,1,86,spatial_sustained,0.6299,False
723,40,40,1,6,131,spatial_sustained,0.7394,True
724,40,40,1,3,133,spatial_sustained,0.6692,True
725,40,40,1,1,227,spatial_sustained,0.5924,False
726,40,40,1,1,288,spatial_sustained,0.7577,False
727,40,40,1,9,347,spatial_sustained,0.8846,True
728,40,40,1,1,335,spatial_sustained,0.9,False
729,40,40,1,1,352,spatial_sustained,0.609,False
730,40,40,1,1,497,spatial_sustained,0.627,False
731,40,40,1,9,597,spatial_sustained,0.8796,True
732,40,40,1,9,606,spatial_sustained,0.8729,True
733,40,40,1,9,647,spatial_sustained,0.8858,True
734,40,40,1,9,777,spatial_sustained,0.8746,True
735,40,40,1,12,784,spatial_sustained,0.9,True
736,40,40,1,9,912,spatial_sustained,0.8767,True
737,40,40,1,2,991,spatial_sustained,0.6113,True
738,40,40,1,1,992,spatial_sustained,0.7264,False
739,41,41,1,1,0,spatial_sustained,0.6165,False
740,41,41,1,1,20,spatial_sustained,0.747,False
741,41,41,1,2,56,spatial_sustained,0.596,True
742,41,41,1,2,86,spatial_sustained,0.6663,True
743,41,41,1,9,174,spatial_sustained,0.9,True
744,41,41,1,1,258,spatial_sustained,0.8,False
745,41,41,1,9,347,spatial_sustained,0.8866,True
746,41,41,1,1,335,spatial_sustained,0.8949,False
747,41,41,1,1,352,spatial_sustained,0.5342,False
748,41,41,1,9,597,spatial_sustained,0.8844,True
749,41,41,1,9,606,spatial_sustained,0.8761,True
750,41,41,1,9,645,spatial_sustained,0.8729,True
751,41,41,1,9,777,spatial_sustained,0.878,True
752,41,41,1,1,748,spatial_sustained,0.8462,False
753,41,41,1,12,784,spatial_sustained,0.9,True
754,41,41,1,9,860,spatial_sustained,0.8386,True
755,41,41,1,2,901,spatial_sustained,0.5264,True
756,41,41,1,9,912,spatial_sustained,0.879,True
757,41,41,1,1,959,spatial_sustained,0.5994,False
758,41,41,1,1,1000,spatial_sustained,0.5099,False
759,42,42,1,1,26,spatial_sustained,0.7226,False
760,42,42,1,2,69,spatial_sustained,0.5802,True
761,42,42,1,1,55,spatial_sustained,0.6093,False
762,42,42,1,2,161,spatial_sustained,0.6827,True
763,42,42,1,1,258,spatial_sustained,0.6898,False
764,42,42,1,1,260,spatial_sustained,0.5193,False
765,42,42,1,1,335,spatial_sustained,0.8943,False
766,42,42,1,9,597,spatial_sustained,0.8885,True
767,42,42,1,9,606,spatial_sustained,0.8813,True
768,42,42,1,9,645,spatial_sustained,0.8936,True
769,42,42,1,1,657,spatial_sustained,0.5268,False
770,42,42,1,1,701,spatial_sustained,0.597,False
771,42,42,1,1,748,spatial_sustained,0.8939,False
772,42,42,1,26,849,spatial_sustained,0.8861,True
773,42,42,1,9,860,spatial_sustained,0.7861,True
774,42,42,1,1,959,spatial_sustained,0.6293,False
775,42,42,1,1,999,spatial_sustained,0.8,False
776,42,42,1,1,1023,spatial_sustained,0.5222,False
777,43,43,1,4,48,spatial_sustained,0.6574,True
778,43,43,1,2,52,spatial_sustained,0.6332,True
779,43,43,1,1,45,spatial_sustained,0.539,False
780,43,43,1,1,55,spatial_sustained,0.5788,False
781,43,43,1,1,64,spatial_sustained,0.5398,False
782,43,43,1,1,66,spatial_sustained,0.5671,False
783,43,43,1,2,70,spatial_sustained,0.6405,True
784,43,43,1,3,129,spatial_sustained,0.7145,True
785,43,43,1,1,260,spatial_sustained,0.5272,False
786,43,43,1,1,288,spatial_sustained,0.8,False
787,43,43,1,1,335,spatial_sustained,0.9,False
788,43,43,1,1,448,spatial_sustained,0.7943,False
789,43,43,1,1,560,spatial_sustained,0.641,False
790,43,43,1,9,597,spatial_sustained,0.8874,True
791,43,43,1,9,606,spatial_sustained,0.8822,True
792,43,43,1,9,645,spatial_sustained,0.8934,True
793,43,43,1,1,748,spatial_sustained,0.8957,False
794,43,43,1,26,849,spatial_sustained,0.8908,True
795,43,43,1,1,768,spatial_sustained,0.5932,False
796,43,43,1,9,860,spatial_sustained,0.7985,True
797,43,43,1,1,959,spatial_sustained,0.6402,False
798,43,43,1,1,988,spatial_sustained,0.5156,False
799,43,43,1,1,999,spatial_sustained,0.7404,False
800,43,43,1,1,1004,spatial_sustained,0.7672,False
801,44,44,1,1,0,spatial_sustained,0.7575,False
802,44,44,1,1,16,spatial_sustained,0.8,False
803,44,44,1,1,24,spatial_sustained,0.6232,False
804,44,44,1,1,27,spatial_sustained,0.8,False
805,44,44,1,4,118,spatial_sustained,0.6593,True
806,44,44,1,1,160,spatial_sustained,0.5716,False
807,44,44,1,1,211,spatial_sustained,0.8825,False
808,44,44,1,1,246,spatial_sustained,0.8,False
809,44,44,1,1,335,spatial_sustained,0.9,False
810,44,44,1,2,417,spatial_sustained,0.5508,True
811,44,44,1,10,536,spatial_sustained,0.8552,True
812,44,44,1,1,748,spatial_sustained,0.8977,False
813,44,44,1,23,850,spatial_sustained,0.8899,True
814,44,44,1,1,825,spatial_sustained,0.607,False
815,44,44,1,1,927,spatial_sustained,0.8,False
816,44,44,1,1,933,spatial_sustained,0.5311,False
817,44,44,1,2,1012,spatial_sustained,0.5788,True
818,45,45,1,2,32,spatial_sustained,0.6941,True
819,45,45,1,7,117,spatial_sustained,0.6284,True
820,45,45,1,2,124,spatial_sustained,0.6676,True
821,45,45,1,2,102,spatial_sustained,0.8,True
822,45,45,1,1,211,spatial_sustained,0.9,False
823,45,45,1,1,246,spatial_sustained,0.8,False
824,45,45,1,1,312,spatial_sustained,0.6013,False
825,45,45,1,9,348,spatial_sustained,0.8543,True
826,45,45,1,1,321,spatial_sustained,0.8,False
827,45,45,1,9,484,spatial_sustained,0.8706,True
828,45,45,1,10,536,spatial_sustained,0.8935,True
829,45,45,1,1,734,spatial_sustained,0.6398,False
830,45,45,1,1,748,spatial_sustained,0.898,False
831,45,45,1,9,783,spatial_sustained,0.8879,True
832,45,45,1,2,935,spatial_sustained,0.6445,True
833,45,45,1,2,962,spatial_sustained,0.5714,True
834,45,45,1,1,1007,spatial_sustained,0.7574,False
835,46,46,1,6,126,spatial_sustained,0.6022,True
836,46,46,1,1,211,spatial_sustained,0.9,False
837,46,46,1,3,222,spatial_sustained,0.7073,True
838,46,46,1,1,226,spatial_sustained,0.8,False
839,46,46,1,2,278,spatial_sustained,0.8152,True
840,46,46,1,15,349,spatial_sustained,0.8067,True
841,46,46,1,1,291,spatial_sustained,0.5873,False
842,46,46,1,2,415,spatial_sustained,0.7253,True
843,46,46,1,10,484,spatial_sustained,0.8652,True
844,46,46,1,10,536,spatial_sustained,0.8951,True
845,46,46,1,1,735,spatial_sustained,0.8,False
846,46,46,1,1,824,spatial_sustained,0.5057,False
847,46,46,1,1,1000,spatial_sustained,0.8,False
848,46,46,1,1,1008,spatial_sustained,0.5048,False
849,47,47,1,1,15,spatial_sustained,0.8,False
850,47,47,1,6,69,spatial_sustained,0.8327,True
851,47,47,1,4,54,spatial_sustained,0.5867,True
852,47,47,1,2,111,spatial_sustained,0.7117,True
853,47,47,1,1,108,spatial_sustained,0.5108,False
854,47,47,1,1,129,spatial_sustained,0.6408,False
855,47,47,1,9,184,spatial_sustained,0.8447,True
856,47,47,1,1,211,spatial_sustained,0.9,False
857,47,47,1,1,278,spatial_sustained,0.8932,False
858,47,47,1,11,349,spatial_sustained,0.8754,True
859,47,47,1,1,331,spatial_sustained,0.5095,False
860,47,47,1,1,352,spatial_sustained,0.8,False
861,47,47,1,9,484,spatial_sustained,0.8754,True
862,47,47,1,9,535,spatial_sustained,0.895,True
863,47,47,1,1,551,spatial_sustained,0.5915,False
864,47,47,1,1,752,spatial_sustained,0.6201,False
865,47,47,1,1,773,spatial_sustained,0.6545,False
866,47,47,1,1,802,spatial_sustained,0.509,False
867,47,47,1,1,831,spatial_sustained,0.5548,False
868,47,47,1,9,885,spatial_sustained,0.8854,True
869,47,47,1,2,901,spatial_sustained,0.5556,True
870,47,47,1,1,872,spatial_sustained,0.5266,False
871,47,47,1,1,881,spatial_sustained,0.5013,False
872,47,47,1,1,955,spatial_sustained,0.5886,False
873,47,47,1,2,958,spatial_sustained,0.5868,True
874,47,47,1,1,999,spatial_sustained,0.5411,False
875,47,47,1,1,1002,spatial_sustained,0.6118,False
876,47,47,1,2,1009,spatial_sustained,0.6217,True
877,47,47,1,1,1013,spatial_sustained,0.8302,False
878,47,47,1,1,1020,spatial_sustained,0.6082,False
879,48,48,1,4,53,spatial_sustained,0.7648,True
880,48,48,1,1,30,spatial_sustained,0.5235,False
881,48,48,1,6,69,spatial_sustained,0.617,True
882,48,48,1,3,144,spatial_sustained,0.5689,True
883,48,48,1,1,149,spatial_sustained,0.534,False
884,48,48,1,9,184,spatial_sustained,0.6504,True
885,48,48,1,8,258,spatial_sustained,0.6912,True
886,48,48,1,1,171,spatial_sustained,0.5102,False
887,48,48,1,4,232,spatial_sustained,0.5734,True
888,48,48,1,1,205,spatial_sustained,0.5098,False
889,48,48,1,1,211,spatial_sustained,0.5053,False
890,48,48,1,1,223,spatial_sustained,0.5846,False
891,48,48,1,1,278,spatial_sustained,0.9783,False
892,48,48,1,12,379,spatial_sustained,0.6492,True
893,48,48,1,2,352,spatial_sustained,0.7252,True
894,48,48,1,1,383,spatial_sustained,0.7141,False
895,48,48,1,2,426,spatial_sustained,0.5716,True
896,48,48,1,1,449,spatial_sustained,0.5305,False
897,48,48,1,14,496,spatial_sustained,0.5899,True
898,48,48,1,9,535,spatial_sustained,0.996,True
899,48,48,1,1,519,spatial_sustained,0.5907,False
900,48,48,1,7,555,spatial_sustained,0.555,True
901,48,48,1,1,613,spatial_sustained,0.7121,False
902,48,48,1,1,653,spatial_sustained,0.6436,False
903,48,48,1,2,656,spatial_sustained,0.5767,True
904,48,48,1,3,840,spatial_sustained,0.8191,True
905,48,48,1,14,887,spatial_sustained,0.6816,True
906,48,48,1,1,825,spatial_sustained,0.524,False
907,48,48,1,2,859,spatial_sustained,0.5179,True
908,48,48,1,1,834,spatial_sustained,0.553,False
909,48,48,1,1,843,spatial_sustained,0.68,False
910,48,48,1,1,880,spatial_sustained,0.5409,False
911,48,48,1,3,935,spatial_sustained,0.6963,True
912,48,48,1,1,910,spatial_sustained,0.5149,False
913,48,48,1,2,958,spatial_sustained,0.5924,True
914,48,48,1,3,1016,spatial_sustained,0.627,True
915,48,48,1,1,992,spatial_sustained,0.605,False
916,48,48,1,1,1005,spatial_sustained,0.6282,False
917,48,48,1,1,1013,spatial_sustained,0.8983,False
918,49,49,1,3,53,spatial_sustained,0.8112,True
919,49,49,1,6,69,spatial_sustained,0.5834,True
920,49,49,1,1,79,spatial_sustained,0.5415,False
921,49,49,1,1,81,spatial_sustained,0.561,False
922,49,49,1,9,184,spatial_sustained,0.6305,True
923,49,49,1,1,155,spatial_sustained,0.5097,False
924,49,49,1,1,166,spatial_sustained,0.5563,False
925,49,49,1,1,168,spatial_sustained,0.5076,False
926,49,49,1,9,305,spatial_sustained,0.8959,True
927,49,49,1,1,278,spatial_sustained,0.6753,False
928,49,49,1,12,379,spatial_sustained,0.6398,True
929,49,49,1,1,426,spatial_sustained,0.5508,False
930,49,49,1,7,496,spatial_sustained,0.6737,True
931,49,49,1,1,451,spatial_sustained,0.6327,False
932,49,49,1,9,535,spatial_sustained,0.9964,True
933,49,49,1,1,551,spatial_sustained,0.8123,False
934,49,49,1,9,885,spatial_sustained,0.6761,True
935,49,49,1,2,892,spatial_sustained,0.6555,True
936,49,49,1,2,946,spatial_sustained,0.5405,True
937,49,49,1,1,920,spatial_sustained,0.5015,False
938,49,49,1,1,944,spatial_sustained,0.5469,False
939,49,49,1,1,994,spatial_sustained,0.8237,False
940,49,49,1,1,1013,spatial_sustained,0.9152,False
941,49,49,1,1,1019,spatial_sustained,0.715,False
942,50,50,1,1,13,spatial_sustained,0.6224,False
943,50,50,1,2,53,spatial_sustained,0.8584,True
